"estacion";"id_estacion";"Date";"Max_TemperatureC";"Mean_TemperatureC";"Min_TemperatureC";"Max_Wind_SpeedKm_h";"Mean_Wind_SpeedKm_h";"WindDirDegrees";"Precipitationmm";"CloudCover";"Mean_Humidity";"Events";"Fog";"Hail";"Rain";"Snow";"Thunderstorm";"Tornado"
"ALICANTE";"LEAL";2016-01-01;19;14;9;8;3;53;0;2;81;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-02;19;13;8;37;11;289;0;2;63;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-03;18;13;9;21;11;239;0;2;55;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-04;21;17;12;19;8;228;0;1;58;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-05;19;14;10;39;16;279;0;1;41;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-06;16;12;9;35;16;264;0;1;39;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-07;22;17;11;45;23;248;0;1;41;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-08;22;16;9;16;10;231;0;1;64;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-09;23;17;10;26;8;247;0;1;50;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-10;19;13;7;24;8;228;0;NA;57;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-11;21;16;10;35;10;248;0;2;47;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-12;18;13;9;35;16;288;0;1;39;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-13;18;12;6;21;11;284;0;NA;53;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-14;18;11;4;23;10;252;0;3;60;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-15;13;11;8;24;11;10;5.08;5;74;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-16;14;10;5;39;14;302;0;1;38;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-17;14;8;1;21;11;258;0;NA;48;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-18;21;13;6;39;16;259;0;1;40;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-19;18;13;9;26;11;277;0;2;49;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-20;17;11;6;14;6;239;0;2;66;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-21;18;13;9;27;13;290;0;1;55;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-22;18;12;6;16;6;263;0;1;73;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-23;19;13;7;11;3;68;0;1;82;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-24;18;12;6;13;5;68;0;3;84;"Fog";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-25;17;12;7;11;5;52;0;3;84;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-26;17;13;9;14;5;50;0;7;80;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-27;18;13;9;11;3;59;0;5;83;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-28;19;13;7;21;8;235;0;1;79;"Fog";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-29;17;13;9;19;6;48;0;2;81;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-30;19;14;8;16;8;251;0;3;68;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-01-31;23;16;9;37;19;291;0;NA;48;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-02-01;21;16;9;21;10;4;0;NA;61;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-02-02;21;14;7;16;6;229;0;NA;72;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-02-03;19;13;8;13;5;24;0;2;80;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-02-04;15;11;7;26;8;16;0;3;64;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-02-05;17;11;6;13;5;29;0;1;71;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-02-06;18;12;7;14;8;234;0;NA;74;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-02-07;18;13;8;53;16;268;1.02;2;54;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-02-08;19;16;11;35;18;280;0;1;40;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-02-09;22;18;13;42;24;268;0;1;38;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-02-10;23;18;12;37;10;256;0;1;46;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-02-11;25;19;14;34;11;251;0;2;45;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-02-12;24;18;12;32;14;230;2.03;4;45;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-02-13;25;21;17;34;19;238;0;6;43;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-02-14;21;16;11;53;24;263;0;3;38;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-02-15;17;13;9;39;29;304;0.25;2;37;"Rain-Thunderstorm";FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
"ALICANTE";"LEAL";2016-02-16;15;9;3;27;14;261;0;2;36;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-02-17;16;9;3;23;13;248;0;1;37;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-02-18;17;11;5;21;8;238;0;6;42;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-02-19;15;13;11;34;16;42;0;5;54;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-02-20;16;13;9;40;19;44;0;3;60;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-02-21;16;11;6;23;8;44;0;2;60;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-02-22;22;16;10;16;6;248;0;1;66;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-02-23;23;17;11;29;18;272;0;1;33;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-02-24;21;16;11;24;14;241;0;NA;48;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-02-25;21;15;9;39;14;272;0;1;39;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-02-26;19;12;6;23;10;208;0;2;51;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-02-27;13;10;7;40;21;253;0;3;38;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-02-28;18;13;8;40;24;286;2.03;2;46;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-02-29;19;14;8;39;23;292;0;1;37;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-01;18;13;8;34;19;284;0;1;39;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-02;26;17;7;40;18;274;0;NA;21;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-03;22;17;11;39;21;324;0;NA;45;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-04;22;15;8;29;10;225;0;1;52;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-05;19;15;11;39;23;282;0;1;31;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-06;18;13;8;35;18;285;0;2;29;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-07;12;9;7;16;10;276;1.02;4;51;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-08;17;11;6;21;11;324;0;2;48;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-09;18;11;4;32;14;267;0.76;2;45;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-10;18;12;7;45;19;302;0;2;43;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-11;18;11;4;19;10;246;0;1;46;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-12;16;10;4;23;6;65;0;2;65;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-13;18;11;4;19;5;178;0;2;66;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-14;18;13;8;19;6;83;0;3;65;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-15;18;13;8;14;5;101;0;2;74;"Rain-Thunderstorm";FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
"ALICANTE";"LEAL";2016-03-16;22;15;8;27;14;310;0;2;56;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-17;17;12;7;24;11;41;0;3;61;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-18;17;13;11;14;6;56;0;5;67;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-19;18;14;11;19;3;132;0.25;6;75;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-20;19;14;9;23;8;40;0;4;73;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-21;17;13;9;26;6;40;4.06;5;82;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-22;15;12;10;19;10;249;1.02;5;79;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-23;22;16;10;35;16;277;0;1;56;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-24;20;13;7;19;8;224;0;NA;51;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-25;27;18;8;24;11;242;0;NA;43;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-26;24;18;13;21;11;254;0;1;40;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-27;25;20;14;26;11;253;0;1;43;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-28;24;18;12;27;14;251;0;NA;34;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-29;24;19;14;23;10;236;0;NA;45;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-30;23;16;8;14;3;86;0;3;62;"Fog";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-03-31;24;17;11;40;13;292;0;1;44;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-01;18;13;9;34;19;301;0;1;36;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-02;19;13;7;24;10;230;0;1;59;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-03;21;14;9;16;3;167;0;1;58;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-04;20;15;10;16;3;132;1.02;3;74;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-05;21;16;11;27;11;287;4.06;5;74;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-06;22;17;11;29;14;30;7.11;5;63;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-07;22;17;12;21;6;163;0.25;2;62;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-08;17;13;11;32;8;39;0.51;2;62;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-09;24;16;7;26;11;231;0;1;44;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-10;21;14;9;16;5;110;0;1;67;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-11;22;17;11;23;10;177;0;1;58;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-12;23;17;11;19;6;186;0;NA;61;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-13;25;20;14;27;11;243;0;2;42;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-14;24;17;11;19;6;78;0;1;56;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-15;24;18;11;16;6;212;0;2;76;"Fog";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-16;27;20;13;21;10;230;0;1;56;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-17;27;22;16;23;8;178;0;2;52;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-18;23;18;14;27;10;66;0;3;66;"Fog";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-19;22;18;13;47;21;56;0;1;55;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-20;23;19;15;26;11;259;0;6;53;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-21;25;19;14;29;13;249;0;1;49;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-22;21;18;15;19;6;92;0;2;68;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-23;24;18;11;24;8;217;0;2;57;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-24;24;20;15;32;14;292;0;1;50;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-25;20;16;11;27;11;55;0;2;67;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-26;23;17;10;19;8;231;0;1;63;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-27;21;17;12;23;6;83;0;2;73;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-28;22;19;16;29;10;87;0;2;75;"Rain-Thunderstorm";FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
"ALICANTE";"LEAL";2016-04-29;18;16;14;24;16;60;0;5;76;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-04-30;24;18;13;27;8;129;0;3;69;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-01;22;17;12;29;10;349;0;2;49;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-02;23;16;8;23;11;246;0;NA;41;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-03;26;18;9;19;6;108;0;NA;42;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-04;23;18;12;23;8;65;0;1;45;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-05;19;16;13;21;8;40;0.51;4;58;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-06;22;17;11;16;8;238;0;2;65;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-07;23;18;12;21;6;112;0;2;73;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-08;21;19;17;23;14;68;0;4;78;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-09;22;19;15;19;6;226;2.03;3;77;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-10;22;17;13;27;8;57;0.51;2;68;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-11;22;18;13;27;11;210;4.06;3;60;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-12;24;18;13;32;14;260;0;1;54;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-13;25;19;13;40;21;274;0;1;42;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-14;28;22;16;37;24;292;0;1;36;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-15;24;21;17;21;14;75;0;1;46;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-16;24;19;15;19;10;75;0;1;60;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-17;22;18;14;23;8;63;0;3;75;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-18;26;20;14;19;8;113;0;3;66;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-19;24;19;15;32;10;64;0;2;70;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-20;24;20;16;19;10;75;0;2;67;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-21;24;19;14;19;6;78;0;1;68;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-22;30;21;13;32;10;236;0;1;54;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-23;23;20;17;34;18;76;0;NA;46;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-24;25;19;13;19;6;66;0;2;63;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-25;24;20;16;19;6;103;0;2;74;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-26;25;21;17;19;8;99;0;4;73;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-27;24;20;16;16;6;81;0;2;73;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-28;31;24;17;50;11;242;0;2;57;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-29;29;23;17;32;21;245;0;1;37;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-30;29;24;19;29;13;292;0;2;38;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-05-31;24;21;17;29;10;78;0;1;59;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-01;25;19;14;19;8;142;0;1;62;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-02;27;21;16;19;8;71;0;1;61;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-03;26;21;17;19;8;72;0;1;59;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-04;26;21;16;19;6;80;0;2;73;"Rain";FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-05;28;22;17;16;5;86;0;1;67;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-06;28;23;17;14;6;76;0;1;61;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-07;26;22;19;21;8;61;0;2;70;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-08;32;26;19;16;8;65;0;NA;48;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-09;29;24;19;16;8;89;0;1;60;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-10;29;24;20;16;6;86;0;1;71;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-11;30;26;22;24;13;114;0;3;68;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-12;29;24;20;19;6;114;0;1;71;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-13;37;28;19;29;10;13;0;1;61;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-14;29;26;23;35;14;88;0;1;48;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-15;33;27;20;26;10;219;0;1;55;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-16;29;24;21;32;21;271;0;2;30;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-17;30;23;17;27;13;234;0;1;33;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-18;26;21;16;37;11;61;0;1;55;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-19;26;21;16;24;10;95;0;1;56;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-20;27;22;17;19;8;135;0;1;59;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-21;27;22;17;21;6;74;0;1;58;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-22;27;22;17;29;11;49;0;1;59;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-23;28;23;19;24;10;64;0;NA;51;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-24;32;24;17;16;6;214;0;1;53;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-25;29;23;18;23;11;76;0;1;60;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-26;29;26;22;37;19;64;0;1;63;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-27;27;23;19;39;16;60;0;1;67;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-28;30;26;21;27;11;43;0;2;50;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-29;30;26;22;23;11;69;0;3;52;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-06-30;33;27;21;16;6;193;0;1;53;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-07-01;31;26;20;19;5;91;0.51;NA;60;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-07-02;33;26;19;21;8;95;0;1;58;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-07-03;28;24;21;37;16;63;0;1;66;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-07-04;30;26;22;39;16;60;0;1;54;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-07-05;33;27;21;21;8;191;0;1;47;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-07-06;31;26;21;27;11;49;0;1;51;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-07-07;33;28;23;32;13;43;0;2;48;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-07-08;33;28;23;26;8;82;0;1;46;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-07-09;33;28;22;29;13;58;0;NA;47;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
"ALICANTE";"LEAL";2016-07-10;33;27;21;19;8;91;0;NA;56;"";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
